"euid","half","name","play_time","grab","grab_team_for","grab_team_against","grab_whilst_opponents_prevent","grab_whilst_opponents_prevent_team_for","grab_whilst_opponents_prevent_team_against","opponents_grab_whilst_my_prevent","cap","cap_team_for","cap_team_against","hold","hold_team_for","hold_team_against","prevent","prevent_team_for","prevent_team_against","block","block_team_for","block_team_against","button","button_team_for","button_team_against","drop","drop_team_for","drop_team_against","drop_within_my_half","drop_within_my_half_team_for","drop_within_my_half_team_against","drop_within_5_tiles_from_my_base","drop_within_2_tiles_from_my_base","return","return_team_for","return_team_against","return_streak","return_from_button","return_from_button_team_for","return_from_button_team_against","return_within_my_half","return_within_my_half_team_for","return_within_my_half_team_against","return_within_5_tiles_from_opponents_base","return_within_5_tiles_from_opponents_base_team_for","return_within_5_tiles_from_opponents_base_team_against","return_within_2_tiles_from_opponents_base","return_within_2_tiles_from_opponents_base_team_for","return_within_2_tiles_from_opponents_base_team_against","key_return","key_return_team_for","key_return_team_against","quick_return","quick_return_team_for","quick_return_team_against","tag","tag_team_for","tag_team_against","tag_streak","tag_within_my_half","tag_within_my_half_team_for","tag_within_my_half_team_against","pop","pop_team_for","pop_team_against","pop_within_my_half","pop_within_my_half_team_for","pop_within_my_half_team_against","kiss","kiss_team","good_kiss","good_kiss_team","bad_kiss","bad_kiss_team","flaccid","flaccid_team_for","flaccid_team_against","long_hold","long_hold_team_for","long_hold_team_against","long_hold_and_cap","long_hold_and_cap_team_for","long_hold_and_cap_team_against","super_hold","super_hold_team_for","super_hold_team_against","super_hold_and_cap","super_hold_and_cap_team_for","super_hold_and_cap_team_against","regrab","regrab_team_for","regrab_team_against","handoff","handoff_team_for","handoff_team_against","good_handoff","good_handoff_team_for","good_handoff_team_against","reset_from_my_return","reset_from_my_prevent","reset_team_for","reset_team_against","pup_rb","pup_rb_time","pup_rb_team_for","pup_rb_team_for_time","pup_rb_team_against","pup_rb_team_against_time","pup_jj","pup_jj_time","pup_jj_team_for","pup_jj_team_for_time","pup_jj_team_against","pup_jj_team_against_time","pup_tp","pup_tp_time","pup_tp_team_for","pup_tp_team_for_time","pup_tp_team_against","pup_tp_team_against_time","cap_from_prevent","cap_from_prevent_team_for","cap_from_prevent_team_against","cap_from_my_prevent","cap_from_block","cap_from_block_team_for","cap_from_block_team_against","cap_from_my_block","cap_from_regrab","cap_from_regrab_team_for","cap_from_regrab_team_against","cap_from_handoff","cap_from_my_handoff","cap_from_handoff_team_for","cap_from_handoff_team_against","cap_from_grab_whilst_opponents_prevent","cap_from_grab_whilst_opponents_prevent_team_for","cap_from_grab_whilst_opponents_prevent_team_against","prevent_whilst_team_hold_time","hold_whilst_team_prevent_time","hold_whilst_prevent_team_for","hold_whilst_prevent_team_against","hold_whilst_opponents_dont","hold_whilst_opponents_dont_team_for","hold_whilst_opponents_dont_team_against","longest_hold","result_half_win","result_half_tie","result_half_lose","position_win","position_win_time","position_tie","position_tie_time","position_loss","position_loss_time","kept_flag","score","team","flair","map","server","Season","Week","Team.1","Team.2","Half"
54676,1,"Strategio",300,8,24,16,0,6,6,0,0,0,2,83,218,193,14,147,70,15,95,94,0,0,0,8,24,13,2,8,6,1,1,3,11,24,1,0,0,0,0,6,16,1,1,1,0,0,1,0,0,1,0,3,3,3,11,28,1,0,6,18,9,30,18,2,11,9,3,3,1,1,2,2,0,3,3,0,1,4,0,0,1,0,0,0,0,0,0,7,15,8,0,1,0,0,0,0,0,0,0,1,0,0,1,5,4,46,0,0,1,20,3,60,0,0,1,20,5,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,13,48,11,17,54,29,19,0,0,1,0,0,1,17,1,283,0,15,1,"winRate.good","Wormy","tagpro-orbit.koalabeast.com",5,"3","ATL","FKP","half.1"
54676,1,"MikeC",300,5,16,24,3,6,6,0,2,2,0,61,193,218,3,70,147,10,94,95,0,0,0,3,13,24,2,6,8,0,0,4,24,11,1,0,0,0,1,16,6,1,1,1,1,1,0,0,1,0,0,3,3,5,28,11,2,2,18,6,4,18,30,3,9,11,1,3,1,2,0,1,1,3,3,1,4,1,1,1,0,0,0,0,0,0,0,1,8,15,0,0,1,0,0,0,0,0,1,0,0,0,4,46,1,5,2,40,3,60,1,20,1,20,5,100,1,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4,11,48,16,29,54,21,1,0,0,1,283,1,17,0,0,0,81,2,"event.stPatricksDay","Wormy","tagpro-orbit.koalabeast.com",5,"3","ATL","FKP","half.1"
54676,1,"Berlin_Ball",300,10,24,16,4,6,6,0,0,0,2,92,218,193,0,147,70,37,95,94,0,0,0,10,24,13,5,8,6,0,0,1,11,24,1,0,0,0,1,6,16,0,1,1,0,0,1,0,0,1,0,3,3,1,11,28,1,1,6,18,11,30,18,5,11,9,0,3,0,1,0,2,1,3,3,0,1,4,0,0,1,0,0,0,0,0,0,5,15,8,0,1,0,0,0,0,0,0,0,1,0,0,1,5,4,46,1,20,1,20,3,60,1,20,1,20,5,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26,48,11,28,54,29,17,0,0,1,0,0,1,17,1,283,0,18,1,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",5,"3","ATL","FKP","half.1"
54729,1,"Nube",600,14,30,22,2,3,11,3,1,1,2,199,339,319,16,358,299,40,173,146,0,0,5,13,28,20,6,12,6,1,0,0,17,27,0,0,0,0,0,12,16,0,2,2,0,1,1,0,0,0,0,4,7,1,27,41,1,1,16,23,16,48,41,6,21,18,0,1,0,1,0,0,4,7,4,4,6,6,0,0,0,0,0,0,0,0,0,6,12,5,0,2,1,0,1,0,0,0,2,2,2,15,4,21,5,20,1,20,4,80,5,100,1,20,6,120,6,120,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13,40,72,59,69,123,103,46,0,0,1,0,0,1,144,1,456,0,37,1,"special.supporter2","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"Green",600,2,22,30,0,11,3,3,0,2,1,15,319,339,130,299,358,36,146,173,0,5,0,2,20,28,0,6,12,0,0,14,27,17,6,0,0,0,8,16,12,1,2,2,0,1,1,0,0,0,4,7,4,19,41,27,6,11,23,16,7,41,48,2,18,21,0,1,0,0,0,1,0,4,7,0,6,6,0,0,0,0,0,0,0,0,0,0,5,12,0,1,2,0,0,1,1,1,2,2,1,0,5,20,4,21,0,0,5,100,4,80,3,60,6,120,6,120,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,3,59,72,10,103,123,12,1,0,0,1,456,1,144,0,0,0,50,2,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"imperious",600,9,22,30,3,11,3,0,1,2,1,122,319,339,0,299,358,47,146,173,0,5,0,8,20,28,4,6,12,1,1,3,27,17,1,0,0,0,0,16,12,1,2,2,1,1,1,0,0,0,0,7,4,3,41,27,1,0,23,16,10,41,48,4,18,21,1,1,0,0,1,1,1,4,7,2,6,6,0,0,0,0,0,0,0,0,0,3,5,12,0,1,2,0,0,1,0,0,2,2,1,10,5,20,4,21,1,20,5,100,4,80,0,0,6,120,6,120,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,51,59,72,68,103,123,38,1,0,0,1,456,1,144,0,0,0,38,2,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"Grapefruit",600,1,22,30,1,11,3,2,0,2,1,0,319,339,148,299,358,38,146,173,5,5,0,1,20,28,0,6,12,0,0,9,27,17,3,0,0,0,7,16,12,0,2,2,0,1,1,0,0,0,2,7,4,9,41,27,3,7,23,16,9,41,48,6,18,21,0,1,0,0,0,1,1,4,7,0,6,6,0,0,0,0,0,0,0,0,0,0,5,12,0,1,2,0,0,1,1,1,2,2,0,0,5,20,4,21,2,40,5,100,4,80,0,0,6,120,6,120,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,63,0,59,72,0,103,123,0,1,0,0,1,456,1,144,0,0,0,32,2,"degree.peace","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"Pescis",600,13,30,22,1,3,11,3,0,1,2,103,339,319,32,358,299,44,173,146,0,0,5,12,28,20,4,12,6,1,1,1,17,27,1,0,0,0,1,12,16,0,2,2,0,1,1,0,0,0,1,4,7,8,27,41,4,4,16,23,16,48,41,6,21,18,1,1,1,1,0,0,3,7,4,2,6,6,0,0,0,0,0,0,0,0,0,4,12,5,1,2,1,1,1,0,0,0,2,2,1,1,4,21,5,20,1,20,4,80,5,100,4,80,6,120,6,120,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,14,72,59,21,123,103,28,0,0,1,0,0,1,144,1,456,1,26,1,"event.birthday2","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"Dribbly",600,1,30,22,0,3,11,7,0,1,2,16,339,319,157,358,299,37,173,146,0,0,5,1,28,20,1,12,6,0,0,8,17,27,3,0,0,0,6,12,16,1,2,2,1,1,1,0,0,0,2,4,7,10,27,41,5,6,16,23,8,48,41,6,21,18,0,1,0,1,0,0,0,7,4,0,6,6,0,0,0,0,0,0,0,0,0,1,12,5,0,2,1,0,1,0,2,0,2,2,0,0,4,21,5,20,2,40,4,80,5,100,1,20,6,120,6,120,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73,12,72,59,16,123,103,16,0,0,1,0,0,1,144,1,456,0,35,1,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"Sherrattinho",600,2,30,22,0,3,11,6,0,1,2,21,339,319,153,358,299,52,173,146,0,0,5,2,28,20,1,12,6,0,0,8,17,27,2,0,0,0,5,12,16,1,2,2,0,1,1,0,0,0,1,4,7,8,27,41,2,5,16,23,8,48,41,3,21,18,0,1,0,1,0,0,0,7,4,0,6,6,0,0,0,0,0,0,0,0,0,1,12,5,1,2,1,0,1,0,0,2,2,2,1,6,4,21,5,20,0,0,4,80,5,100,0,0,6,120,6,120,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62,6,72,59,18,123,103,19,0,0,1,0,0,1,144,1,456,0,33,1,"event.stPatricksDay","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54729,1,"brxtr",600,10,22,30,7,11,3,1,1,2,1,182,319,339,21,299,358,25,146,173,0,5,0,9,20,28,2,6,12,1,0,1,27,17,1,0,0,0,1,16,12,0,2,2,0,1,1,0,0,0,1,7,4,10,41,27,4,5,23,16,15,41,48,6,18,21,0,1,0,0,0,1,2,4,7,4,6,6,0,0,0,0,0,0,0,0,0,2,5,12,1,1,2,0,0,1,0,0,2,2,3,10,5,20,4,21,2,40,5,100,4,80,3,60,6,120,6,120,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,6,59,72,24,103,123,51,1,0,0,1,456,1,144,0,0,0,49,2,"special.contest","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.1"
54735,1,"Vigge",600,14,40,33,5,14,8,2,0,1,1,174,393,482,11,74,258,46,219,211,0,0,0,14,39,32,5,14,15,2,1,6,31,37,3,0,0,0,3,16,23,0,5,7,0,0,2,0,1,1,1,3,6,7,41,43,3,4,19,24,17,47,53,7,19,27,2,4,1,1,1,2,1,6,3,3,7,8,0,0,1,0,0,2,0,0,0,7,17,16,1,2,2,0,0,1,0,0,0,4,0,0,2,18,7,24,1,20,5,100,7,140,1,20,7,140,2,40,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,2,13,84,10,40,129,38,0,1,0,1,271,2,329,0,0,0,20,1,"event.hacked","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"Sheldon",600,15,40,33,7,14,8,1,0,1,1,163,393,482,15,74,258,50,219,211,0,0,0,15,39,32,7,14,15,4,1,2,31,37,2,0,0,0,0,16,23,1,5,7,0,0,2,0,1,1,0,3,6,7,41,43,2,1,19,24,16,47,53,8,19,27,0,4,0,1,0,2,3,6,3,4,7,8,0,0,1,0,0,2,0,0,0,7,17,16,0,2,2,0,0,1,0,0,0,4,1,8,2,18,7,24,0,0,5,100,7,140,2,40,7,140,2,40,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,10,13,84,25,40,129,27,0,1,0,1,271,2,329,0,0,0,19,1,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"jjpoole",600,8,40,33,1,14,8,5,1,1,1,48,393,482,32,74,258,51,219,211,0,0,0,7,39,32,2,14,15,1,0,14,31,37,7,0,0,0,8,16,23,3,5,7,0,0,2,0,1,1,1,3,6,14,41,43,7,8,19,24,8,47,53,3,19,27,2,4,0,1,1,2,2,6,3,0,7,8,0,0,1,0,0,2,0,0,0,3,17,16,1,2,2,0,0,1,0,0,0,4,0,0,2,18,7,24,3,60,5,100,7,140,1,20,7,140,2,40,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,13,1,13,84,4,40,129,18,0,1,0,1,271,2,329,0,0,0,61,1,"boards.day","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"kutrebar",600,4,33,40,1,8,14,11,0,1,1,16,482,393,118,258,74,65,211,219,0,0,0,4,32,39,1,15,14,0,0,17,37,31,10,0,0,0,12,23,16,2,7,5,0,2,0,1,1,1,5,6,3,17,43,41,10,12,24,19,8,53,47,3,27,19,0,4,0,2,0,1,1,3,6,0,8,7,0,1,0,0,2,0,0,0,0,0,16,17,0,2,2,0,1,0,4,0,4,0,0,0,7,24,2,18,0,0,7,140,5,100,0,0,2,40,7,140,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,83,0,84,13,0,129,40,8,0,1,0,0,0,2,329,1,271,0,45,2,"winRate.insane","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"TDD",600,13,33,40,3,8,14,2,0,1,1,255,482,393,8,258,74,53,211,219,0,0,0,13,32,39,5,15,14,2,0,6,37,31,2,0,0,0,3,23,16,1,7,5,0,2,0,0,1,1,0,6,3,10,43,41,4,3,24,19,18,53,47,9,27,19,3,4,1,2,1,1,2,3,6,5,8,7,0,1,0,2,2,0,0,0,0,5,16,17,2,2,2,1,1,0,0,0,4,0,2,0,7,24,2,18,3,60,7,140,5,100,1,20,2,40,7,140,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,31,84,13,52,129,40,63,0,1,0,0,0,2,329,1,271,0,32,2,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"yum",600,2,33,40,0,8,14,10,0,1,1,14,482,393,130,258,74,53,211,219,0,0,0,2,32,39,1,15,14,0,0,12,37,31,4,0,0,0,7,23,16,3,7,5,1,2,0,0,1,1,1,6,3,12,43,41,4,7,24,19,11,53,47,5,27,19,1,4,1,2,0,1,0,3,6,0,8,7,0,1,0,0,2,0,0,0,0,2,16,17,0,2,2,0,1,0,0,4,4,0,2,10,7,24,2,18,2,40,7,140,5,100,0,0,2,40,7,140,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,94,0,84,13,1,129,40,7,0,1,0,0,0,2,329,1,271,0,44,2,"event.carrot","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"nub",600,14,33,40,4,8,14,0,1,1,1,199,482,393,2,258,74,40,211,219,0,0,0,13,32,39,8,15,14,3,0,2,37,31,1,0,0,0,1,23,16,1,7,5,1,2,0,0,1,1,0,6,3,4,43,41,2,2,24,19,16,53,47,10,27,19,0,4,0,2,0,1,0,3,6,3,8,7,1,1,0,0,2,0,0,0,0,9,16,17,0,2,2,0,1,0,0,0,4,0,3,14,7,24,2,18,2,40,7,140,5,100,1,20,2,40,7,140,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,53,84,13,77,129,40,40,0,1,0,0,0,2,329,1,271,0,47,2,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54735,1,"N Shark",600,3,40,33,1,14,8,4,0,1,1,8,393,482,16,74,258,72,219,211,0,0,0,3,39,32,0,14,15,0,0,9,31,37,5,0,0,0,5,16,23,1,5,7,0,0,2,1,1,1,1,3,6,13,41,43,5,6,19,24,6,47,53,1,19,27,0,4,0,1,0,2,0,6,3,0,7,8,0,0,1,0,0,2,0,0,0,0,17,16,0,2,2,0,0,1,0,0,0,4,1,10,2,18,7,24,1,20,5,100,7,140,3,60,7,140,2,40,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,13,84,2,40,129,4,0,1,0,1,271,2,329,0,0,0,33,1,"event.carrot","Wormy","tagpro-orbit.koalabeast.com",5,"3","CPI","RMA","half.1"
54742,1,"Jufda",600,16,46,39,5,16,22,3,2,2,3,173,439,333,28,280,160,60,253,184,0,0,10,14,43,35,7,20,13,4,2,3,34,43,1,0,0,0,2,21,23,0,4,9,0,3,3,0,2,0,0,6,5,7,42,48,4,5,27,25,14,54,52,7,28,19,1,2,0,0,0,1,1,5,6,2,6,4,0,0,0,0,0,0,0,0,0,9,21,14,0,3,3,0,1,2,0,0,1,1,3,18,7,37,8,43,1,20,2,40,5,108,1,20,3,60,3,60,1,1,2,0,0,1,2,0,1,1,1,0,0,0,0,2,2,2,15,33,80,33,80,474,67,24,0,0,1,0,0,3,187,3,413,0,49,1,"event.stPatricksDay2","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"Poukie",600,14,39,46,6,22,16,4,1,3,2,119,333,439,13,160,280,33,184,253,5,10,0,13,35,43,6,13,20,3,2,7,43,34,3,0,0,0,6,23,21,1,9,4,1,3,3,0,0,2,2,5,6,7,48,42,3,6,25,27,16,52,54,6,19,28,0,2,0,1,0,0,3,6,5,2,4,6,0,0,0,0,0,0,0,0,0,7,14,21,0,3,3,0,2,1,0,0,1,1,0,0,8,43,7,37,1,20,5,108,2,40,0,0,3,60,3,60,1,2,1,0,0,2,1,0,0,1,1,0,0,0,0,1,2,2,7,12,33,80,25,67,474,20,1,0,0,3,413,3,187,0,0,0,26,2,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"The Hippo",600,14,39,46,9,22,16,1,1,3,2,141,333,439,2,160,280,55,184,253,0,10,0,12,35,43,4,13,20,1,1,11,43,34,3,0,0,0,5,23,21,3,9,4,0,3,3,0,0,2,0,5,6,11,48,42,3,5,25,27,15,52,54,5,19,28,1,2,1,1,0,0,0,6,5,2,4,6,0,0,0,0,0,0,0,0,0,4,14,21,1,3,3,1,2,1,0,0,1,1,1,15,8,43,7,37,4,88,5,108,2,40,0,0,3,60,3,60,1,2,1,0,0,2,1,0,1,1,1,0,0,0,0,1,2,2,2,21,33,80,28,67,474,40,1,0,0,3,413,3,187,0,0,1,41,2,"","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"Nilus",600,8,46,39,4,16,22,10,0,2,3,77,439,333,94,280,160,54,253,184,0,0,10,8,43,35,2,20,13,0,0,12,34,43,5,0,0,0,8,21,23,2,4,9,2,3,3,0,2,0,2,6,5,16,42,48,5,11,27,25,14,54,52,6,28,19,1,2,0,0,1,1,1,5,6,2,6,4,0,0,0,0,0,0,0,0,0,4,21,14,0,3,3,0,1,2,0,1,1,1,2,8,7,37,8,43,1,20,2,40,5,108,2,40,3,60,3,60,0,1,2,0,0,1,2,0,0,1,1,0,0,0,0,0,2,2,70,11,80,33,324,474,67,25,0,0,1,0,0,3,187,3,413,0,42,1,"boards.day","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"Koekjes",600,5,39,46,3,22,16,11,1,3,2,37,333,439,77,160,280,56,184,253,5,10,0,4,35,43,2,13,20,0,0,11,43,34,3,0,0,0,6,23,21,2,9,4,1,3,3,0,0,2,1,5,6,13,48,42,3,7,25,27,12,52,54,6,19,28,1,2,0,1,0,0,2,6,5,0,4,6,0,0,0,0,0,0,0,0,0,1,14,21,1,3,3,1,2,1,0,1,1,1,5,22,8,43,7,37,0,0,5,108,2,40,1,20,3,60,3,60,0,2,1,2,0,2,1,1,0,1,1,0,0,0,0,0,2,2,36,0,33,80,10,67,474,15,1,0,0,3,413,3,187,0,0,0,48,2,"degree.bacon","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"orb",600,7,46,39,4,16,22,15,0,2,3,31,439,333,120,280,160,57,253,184,0,0,10,6,43,35,1,20,13,0,0,15,34,43,5,0,0,0,7,21,23,2,4,9,1,3,3,2,2,0,3,6,5,15,42,48,5,7,27,25,10,54,52,4,28,19,0,2,0,0,0,1,2,5,6,0,6,4,0,0,0,0,0,0,0,0,0,1,21,14,3,3,3,1,1,2,1,0,1,1,1,0,7,37,8,43,0,0,2,40,5,108,0,0,3,60,3,60,0,1,2,1,0,1,2,1,0,1,1,0,0,0,0,0,2,2,95,7,80,33,9,474,67,19,0,0,1,0,0,3,187,3,413,1,38,1,"","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"weisbrot",600,6,39,46,4,22,16,10,0,3,2,35,333,439,68,160,280,40,184,253,0,10,0,6,35,43,1,13,20,0,0,14,43,34,5,0,0,0,6,23,21,3,9,4,1,3,3,0,0,2,2,5,6,17,48,42,5,7,25,27,9,52,54,2,19,28,0,2,0,1,0,0,1,6,5,0,4,6,0,0,0,0,0,0,0,0,0,2,14,21,1,3,3,0,2,1,1,0,1,1,2,6,8,43,7,37,0,0,5,108,2,40,2,40,3,60,3,60,0,2,1,2,0,2,1,1,0,1,1,0,0,0,0,0,2,2,25,1,33,80,4,67,474,16,1,0,0,3,413,3,187,0,0,0,34,2,"","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54742,1,"DaEvil1",600,15,46,39,3,16,22,5,0,2,3,157,439,333,38,280,160,82,253,184,0,0,10,15,43,35,10,20,13,5,1,4,34,43,3,0,0,0,4,21,23,0,4,9,0,3,3,0,2,0,1,6,5,4,42,48,3,4,27,25,16,54,52,11,28,19,0,2,0,0,0,1,1,5,6,2,6,4,0,0,0,0,0,0,0,0,0,7,21,14,0,3,3,0,1,2,0,0,1,1,1,12,7,37,8,43,0,0,2,40,5,108,0,0,3,60,3,60,0,1,2,0,0,1,2,0,0,1,1,0,0,0,0,0,2,2,26,29,80,33,60,474,67,24,0,0,1,0,0,3,187,3,413,0,23,1,"","Wormy","tagpro-chord.koalabeast.com",5,"3","RBC","T&R","half.1"
54736,1,"gofio",600,4,32,37,0,11,8,4,1,3,1,133,433,498,52,156,251,21,168,246,0,5,0,3,28,35,2,8,14,0,0,8,32,26,2,0,0,0,5,18,19,0,1,2,0,1,2,0,2,0,0,3,3,9,35,31,3,5,18,20,6,39,42,4,16,17,2,4,1,1,1,3,0,3,3,3,9,8,1,2,0,0,0,0,0,0,0,3,19,25,0,1,3,0,0,3,0,1,3,0,2,20,6,50,5,27,4,80,6,120,7,140,1,20,3,60,3,60,1,2,1,0,0,2,1,0,1,3,1,0,0,0,1,0,1,0,21,16,42,105,15,51,116,50,1,0,0,1,192,2,290,1,118,0,51,2,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","FKP","TPR","half.1"
54736,1,"Fred_",600,4,32,37,2,11,8,7,0,3,1,34,433,498,54,156,251,49,168,246,0,5,0,4,28,35,0,8,14,0,0,16,32,26,8,0,0,0,6,18,19,1,1,2,1,1,2,0,2,0,1,3,3,16,35,31,8,6,18,20,8,39,42,4,16,17,1,4,0,1,0,3,0,3,3,1,9,8,0,2,0,0,0,0,0,0,0,2,19,25,1,1,3,0,0,3,0,1,3,0,4,30,6,50,5,27,1,20,6,120,7,140,0,0,3,60,3,60,0,2,1,2,0,2,1,1,0,3,1,0,0,0,1,0,1,0,22,17,42,105,15,51,116,21,1,0,0,1,192,2,290,1,118,0,43,2,"event.survivor","Wormy","tagpro-chord.koalabeast.com",5,"3","FKP","TPR","half.1"
54736,1,"Carbon",600,11,37,32,3,8,11,2,0,1,3,170,498,433,43,251,156,45,246,168,0,0,5,11,35,28,4,14,8,0,0,8,26,32,2,0,0,0,5,19,18,1,2,1,1,2,1,0,0,2,0,3,3,8,31,35,2,5,20,18,14,42,39,6,17,16,3,4,3,3,0,1,1,3,3,3,8,9,0,0,2,0,0,0,0,0,0,8,25,19,1,3,1,1,3,0,0,0,0,3,1,3,5,27,6,50,0,0,7,140,6,120,0,0,3,60,3,60,0,1,2,0,0,1,2,0,0,1,3,1,0,1,0,0,0,1,42,50,105,42,40,116,51,40,0,0,1,1,118,2,290,1,192,0,24,1,"special.mod","Wormy","tagpro-chord.koalabeast.com",5,"3","FKP","TPR","half.1"
54736,1,"TheOnlyBall",600,7,37,32,1,8,11,7,1,1,3,87,498,433,69,251,156,65,246,168,0,0,5,6,35,28,3,14,8,0,0,4,26,32,1,0,0,0,3,19,18,0,2,1,0,2,1,0,0,2,0,3,3,4,31,35,1,3,20,18,9,42,39,4,17,16,1,4,0,3,1,1,0,3,3,1,8,9,0,0,2,0,0,0,0,0,0,5,25,19,0,3,1,0,3,0,0,0,0,3,0,0,5,27,6,50,2,40,7,140,6,120,0,0,3,60,3,60,1,1,2,0,0,1,2,0,1,1,3,0,1,1,0,0,0,1,44,31,105,42,40,116,51,26,0,0,1,1,118,2,290,1,192,0,38,1,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","FKP","TPR","half.1"
54736,1,"Fat",600,5,37,32,2,8,11,6,0,1,3,75,498,433,113,251,156,57,246,168,0,0,5,5,35,28,2,14,8,0,0,13,26,32,5,0,0,0,11,19,18,1,2,1,1,2,1,0,0,2,3,3,3,18,31,35,9,12,20,18,5,42,39,2,17,16,0,4,0,3,0,1,1,3,3,2,8,9,0,0,2,0,0,0,0,0,0,2,25,19,1,3,1,1,3,0,0,0,0,3,4,23,5,27,6,50,3,60,7,140,6,120,3,60,3,60,3,60,0,1,2,1,0,1,2,1,0,1,3,0,0,1,0,0,0,1,86,9,105,42,12,116,51,37,0,0,1,1,118,2,290,1,192,0,66,1,"","Wormy","tagpro-chord.koalabeast.com",5,"3","FKP","TPR","half.1"
54736,1,"Strategio",600,13,32,37,7,11,8,4,1,3,1,122,433,498,44,156,251,71,168,246,5,5,0,11,28,35,3,8,14,1,1,6,32,26,5,0,0,0,5,18,19,0,1,2,0,1,2,1,2,0,1,3,3,8,35,31,5,5,18,20,14,39,42,5,16,17,0,4,0,1,0,3,3,3,3,2,9,8,1,2,0,0,0,0,0,0,0,5,19,25,0,1,3,0,0,3,1,1,3,0,0,0,6,50,5,27,0,0,6,120,7,140,1,20,3,60,3,60,0,2,1,2,0,2,1,2,1,3,1,0,0,0,1,0,1,0,33,2,42,105,7,51,116,26,1,0,0,1,192,2,290,1,118,1,37,2,"winRate.good","Wormy","tagpro-chord.koalabeast.com",5,"3","FKP","TPR","half.1"
